source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Globalresearch.ca'}",Dr. Binoy Kampmark,An Economy of Genocide: Israel and the Albanese Report. Prof. Binoy Kampmark,"It makes for stark and dark reading. 
The report for the UN Human Rights Council titled From economy of occupation to economy of genocide makes mention of “corporate entities” who have been enriched by “the Israeli economy of illegal occupation, …
The post An…",https://www.globalresearch.ca/genocide-israel-albanese-report/5893863,https://www.globalresearch.ca/wp-content/uploads/2025/03/jabalia-camp-gaza.jpeg,2025-07-04T11:13:10Z,"It makes for stark and dark reading. 
The report for the UN Human Rights Council titled From economy of occupation to economy of genocide makes mention of corporate entities who have been enriched b… [+8603 chars]"
"{'id': 'breitbart-news', 'name': 'Breitbart News'}","John Hayward, John Hayward",Trump Plays the Long Game with Turkey and the F-35,Turkish President Recep Tayyip Erdogan is hopeful that his decade-long quest to obtain the F-35 joint strike fighter might finally succeed after an upbeat meeting with President Donald Trump at the NATO summit last week – but Trump does not seem to be in any …,https://www.breitbart.com/middle-east/2025/07/04/trump-plays-the-long-game-with-turkey-and-the-f-35/,https://media.breitbart.com/media/2025/07/GettyImages-2221323070-640x335.jpg,2025-07-04T11:00:15Z,Turkish President Recep Tayyip Erdogan is hopeful that his decade-long quest to obtain the F-35 joint strike fighter might finally succeed after an upbeat meeting with President Donald Trump at the N… [+10230 chars]
"{'id': None, 'name': 'Nakedcapitalism.com'}",Conor Gallagher,Links 7/4/2025,"Our 4th of July links, including the Democrats fundraise while Trump loots the country, fake equity, fake diplomacy, a fake empire, and awkward silences.",https://www.nakedcapitalism.com/2025/07/links-7-4-2025.html,https://www.nakedcapitalism.com/wp-content/uploads/2025/07/Screenshot-2025-07-02-at-12.57.59 PM-881x1024.png,2025-07-04T10:55:14Z,"Superconducting magnets from dark matter labs can hear universes unheard music Interesting Engineering
Italian Mechanic Transforms Junked Fiat Panda Into the Worlds Narrowest Fully Functional Car La… [+8832 chars]"
"{'id': None, 'name': 'GlobeNewswire'}",Research and Markets,2025 NATO Strategic Intelligence Research Report | Exploring Technological Advancements and Market Opportunities as NATO Targets 5% GDP Defense Spending by 2035,"Explore NATO's strategic role in defense, focusing on cybersecurity, emerging technologies, and geopolitical challenges. Dive into market trends, NATO's 2025 outlook, and opportunities for defense sector investments. Key highlights include the $180B aid to Uk…",https://www.globenewswire.com/news-release/2025/07/04/3110325/28124/en/2025-NATO-Strategic-Intelligence-Research-Report-Exploring-Technological-Advancements-and-Market-Opportunities-as-NATO-Targets-5-GDP-Defense-Spending-by-2035.html,https://ml.globenewswire.com/Resource/Download/908fb457-7f8e-4a08-9081-5565e3dfb3d7,2025-07-04T10:26:00Z,"Dublin, July 04, 2025 (GLOBE NEWSWIRE) -- The ""Strategic Intelligence - NATO"" report has been added to ResearchAndMarkets.com's offering.
NATO is essential in the defense industry, as a the politica… [+4927 chars]"
"{'id': None, 'name': 'Mezha.media'}",Олег Данилов,Нова гонка озброєнь. Топ 10 найбільших оборонних компаній світу,"Череда великих військових конфліктів у різних куточках світу, непередбаченість авторитарних режимів та ненадійність партнерів призвели до початку нової гонки озброєнь.",https://mezha.media/oboronka/top-10-naybilshih-oboronnih-kompaniy-svitu-303082/,https://img.mezha.media/mezhaprod/images/doc/6/5/269619/65065155459fd4166f1309b3771efebb.jpeg,2025-07-04T10:18:00Z,", . , . , , , . , .
Companiesmarketcap.com . , , Yahoo. . , 2 2025 . 12:00 .
1922
$192,63 
RTX Corporation, Raytheon Technologies Corporation, 1922 American Appliance Company , . Raytheon (""light… [+5406 chars]"
"{'id': None, 'name': 'Slate.fr'}",Clément Poursain,"Des multinationales s'enrichissent grâce au génocide en cours à Gaza, affirme un rapport de l'ONU","Francesca Albanese, rapporteuse spéciale de l'ONU sur les droits humains dans les territoires palestiniens occupés, appelle à des sanctions, à un embargo sur les armes et à la fin de l'impunité des entreprises qui «profitent du génocide».",https://www.slate.fr/monde/genocide-gaza-onu-rapport-multinationales-embargo-israel-palestine,https://www.slate.fr/uploads/store/story_270720/original_270720.jpg,2025-07-04T10:00:05Z,"Alors que la bande de Gaza est ravagée par plus de vingt-et-un mois de bombardements et de blocus, la dernière offensive d'Israël ne fait pas que des victimes, elle fait aussi quelques heureux, rappo… [+4034 chars]"
"{'id': None, 'name': 'Excelsior.com.mx'}",mauricio.alvarado.martinez,ONU culpa a 60 multinacionales de “genocidio”; responsables de crisis en Gaza,"Mauricio Alvarado / Editor
Al menos 60 empresas multinacionales fueron señaladas de formar parte de la “economía del genocidio” con su apoyo a los asentamientos y a acciones militares de Israel en la Franja de Gaza, por la relatora especial de la ONU sobre l…",https://www.excelsior.com.mx/global/onu-culpa-60-multinacionales-genocidio-crisis-gaza/1725323,https://www.excelsior.com.mx/media/pictures/2025/07/04/3336678.jpg,2025-07-04T09:42:59Z,"Al menos 60 empresas multinacionales fueron señaladas de formar parte de la economía del genocidio con su apoyo a los asentamientos y a acciones militares de Israel en la Franja de Gaza, por la relat… [+2915 chars]"
"{'id': 'business-insider', 'name': 'Business Insider'}",Sinéad Baker,NATO's big $1.4 trillion bet is seeing long-ignored air defenses coming back in a big way,"NATO members have pledged to bring defense spending to 5% of GDP, with NATO's chief saying that will be used for a fivefold increase in air defenses.",https://www.businessinsider.com/natos-focus-air-defenses-needed-from-way-russia-fighting-ukraine-2025-7,https://i.insider.com/68650c6ff748d8c055f4cb16?width=1200&format=jpeg,2025-07-04T09:40:01Z,"The MIM-104 Patriot surface-to-air missile system is the kind of ground-based air defense system that the West needs more of.US Army photo by Sgt. David Rincon
<ul><li>NATO's chief pledged a fivefol… [+7697 chars]"
"{'id': None, 'name': 'Génération NT'}",Christian D.,Fin de DRACO : la DARPA dit adieu à la fusée nucléaire spatiale !,"La DARPA vient d’annuler son projet DRACO de propulsion nucléaire spatiale. Entre baisse des coûts de lancement et nouvelles analyses, ce choix interroge l’avenir des moteurs nucléaires pour l’exploration spatiale.",https://www.generation-nt.com/actualites/darpa-draco-exploration-spatiale-propulsion-nucleaire-abandon-2059842,https://img.generation-nt.com/darpa-draco_04B002A301673543.webp,2025-07-04T09:30:02Z,"Coup de théâtre dans le secteur spatial : le programme DRACO, censé révolutionner la propulsion nucléaire pour les missions spatiales, vient d’être stoppé net par la DARPA.
Ce projet, qui devait per… [+2736 chars]"
"{'id': None, 'name': 'Lamarea.com'}",La Marea,Hamás valora con otras fuerzas palestinas el alto el fuego propuesto por Trump,"El visto bueno de Netanyahu a la tregua se da por sentado. El presidente estadounidense espera una respuesta de la parte palestina en las próximas 24 horas.
La entrada Hamás valora con otras fuerzas palestinas el alto el fuego propuesto por Trump se publicó p…",https://www.lamarea.com/2025/07/04/hamas-valora-alto-el-fuego-trump/,https://www.lamarea.com/wp-content/uploads/2025/07/bskycard-tregua-hamas.jpg,2025-07-04T09:23:18Z,"El alto el fuego en la Franja de Gaza está hoy un poco más cerca. La propuesta realizada por Donald Trump cuenta con el beneplácito del primer ministro israelí, Benjamin Netanyahu. Hamás, por su part… [+2690 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera Staff,"Palestine Action: What has the group done, as it faces a ban?","MPs in the UK have voted to proscribe the group as a terrorist organisation, but what has it actually done?",https://www.aljazeera.com/news/2025/7/4/palestine-action-what-has-the-group-done-as-it-faces-a-ban,https://www.aljazeera.com/wp-content/uploads/2025/07/getty_686526bf24-1751459519.jpg?resize=1920%2C1440,2025-07-04T07:28:25Z,"Members of Parliament in the United Kingdom voted overwhelmingly this week to proscribe the campaign group, Palestine Action, as a terrorist organisation under anti-terrorism laws, putting the group … [+6265 chars]"
"{'id': None, 'name': 'Globalsecurity.org'}",John Pike,"Contracts For July 3, 2025",No description,https://www.globalsecurity.org/military/library/news/2025/07/dod-contracts_4235220.htm,,2025-07-04T06:51:24Z,"Contracts
AIR FORCE
The Boeing Co., El Segundo, California, was awarded a $2,838,537,105 cost-plus-incentive-award-fee contract for Evolved Strategic Satellite (ESS) communications space developmen… [+7076 chars]"
"{'id': None, 'name': 'CounterPunch'}",Chris Hedges,Profiting From Genocide,"War is a business. So is genocide. The latest report submitted by Francesca Albanese, Special Rapporteur on the Occupied Palestinian Territories, lists 48 corporations and institutions, including Palantir Technologies Inc., Lockheed Martin, Alphabet Inc., Ama…",https://www.counterpunch.org/2025/07/04/profiting-from-genocide/,https://www.counterpunch.org/wp-content/uploads/2021/06/cp-default-share.png,2025-07-04T05:53:48Z,"War is a business. So is genocide. The latest report submitted by Francesca Albanese, Special Rapporteur on the Occupied Palestinian Territories, lists 48 corporations and institutions, including Pal… [+17506 chars]"
"{'id': None, 'name': 'BBC News'}",https://www.facebook.com/bbcworldservice/,英國戰機滯留在印度的離奇事件,一架最先進的英國戰鬥機F-35B已在印度的一座機場滯留近三週。,https://www.bbc.com/zhongwen/articles/cly1xw2j8zno/trad,https://ichef.bbci.co.uk/news/1024/branded_zhongwen/74ec/live/8f6f41e0-57d1-11f0-afd3-09c045feb7a1.jpg,2025-07-04T05:37:36Z,"F-35B614
Article Information
 F-35B 6 14 
73 BBC 
BBC
1.18,000
·Sameer Patil BBC C-17 
Ben Obese-Jecty
Luke Pollard
 F-35B 
Kerala Tourism
X
F-35B ·Lockheed Martin
 F-35B
400
XKohinoor… [+140 chars]"
"{'id': None, 'name': 'Overclockers.ru'}",Madarator,В Индии не смогли починить аварийно севший F-35B и самолёт по итогу решили разобрать,Стоимость самолёта в самой последней модификации может превышать 40 млн. долларов.,https://overclockers.ru/blog/ProKino/show/231691/V-Indii-ne-smogli-pochinit-avarijno-sevshij-F-35B-posle-chego-ego-reshili-razobrat,https://overclockers.ru/st/legacy/blog/415476/672740_O.jpeg,2025-07-04T04:32:36Z,"F-35B, , . . - .
    , , « ». , « » . .  
    , 3 , F-35 . . . , , -.
    , 2 . Lockheed Martin ."
"{'id': None, 'name': 'Franceinfo.fr'}",,"Guerre en Ukraine : missiles, obus... L'Europe peut-elle compenser l'arrêt de certaines livraisons d'armes américaines à Kiev ?",Les Etats-Unis ont annoncé mardi la suspension de plusieurs livraisons d'armes à l'Ukraine. Des systèmes de défense antiaérienne sont notamment concernés.,https://www.franceinfo.fr/monde/europe/manifestations-en-ukraine/guerre-en-ukraine-missiles-obus-l-europe-peut-elle-compenser-l-arret-de-certaines-livraisons-d-armes-americaines-a-kiev_7353096.html,https://www.franceinfo.fr/pictures/elr_wKOlDZGGqtNNakaL0Xkk9uo/0x106:1024x682/1500x843/2025/07/03/000-36a84vn-6866a7ea64c3c924489918.jpg,2025-07-04T04:05:14Z,"Les Etats-Unis ont annoncé mardi la suspension de plusieurs livraisons d'armes à l'Ukraine. Des systèmes de défense antiaérienne sont notamment concernés.
Une décision prise ""pour mettre les intérêt… [+7544 chars]"
"{'id': None, 'name': 'Vz.ru'}",,Тайвань спустил на воду новый корвет-невидимку собственного производства,"На Тайване прошла закрытая церемония спуска на воду корвета «Даньцзян», оснащенного противокорабельными и зенитными ракетами, а также автоматической пушкой. Церемония спуска на воду корвета собственной разработки состоялась на Тайване, передает ТАСС. По данны…",https://vz.ru/news/2025/7/4/1342998.html,https://img.vz.ru/upimg/soc/soc_1342998.png,2025-07-04T03:58:25Z,"« , , , », . , « ». 
 , , Patriot . , . 
« . . », , , . 
« , . », . , : « ». 
« , , , , , Patriot. », . 
 , . « . , 2022 . , . , », . 
«, , , , 2000-2010- : , . . , . », . 
 , , , . , . « , . … [+213 chars]"
"{'id': None, 'name': 'Overclockers.ru'}",Nacvark,В Германии построили завод Rheinmetall по производству комплектующих для F-35,Предприятие будет ежегодно производить до 36 центральных секций фюзеляжа истребителей.,https://overclockers.ru/blog/Nacvark/show/231725/V-Germanii-postroili-zavod-Rheinmetall-po-proizvodstvu-komplektujuschih-dlya-F-35,https://overclockers.ru/st/legacy/blog/397747/672824_O.jpg,2025-07-04T03:45:35Z,"Rheinmetall -, F-35. X.
 200 . Northrop Grumman Lockheed Martin. , , .
 Rheinmetall , . 36 F-35. .
  F-35 . . 30% : ,  , , ."
"{'id': None, 'name': 'Yahoo-news.com.hk'}",,英國戰機滯留在印度的離奇事件,BBC這架F-35B自6月14日降落以來，一直停留在印度南部喀拉拉邦的特里凡得琅機場。 一架最先進的英國戰鬥機已在印度的一座機場滯留近三週，引發外界好奇，也有聲音質疑為何如此現代化的飛機會在外國滯留多日。 這架 F-35B 戰機於 6 月 14 日降落在印度南部喀拉拉邦的特里凡得琅機場。 飛機早些時候在印度洋執行飛行任務的時候遇上惡劣天氣，無法返回英國皇家海軍的「威爾斯親王號」旗艦航空母艦，因此被迫改為降落至印度機場。 雖然飛機安全降落，但隨後出現技術故障，至今仍無法返回航空母艦。 自從戰機降落以來，來自「威爾斯…,https://www.yahoo-news.com.hk/BBCChineseNews/38256/,,2025-07-04T01:00:05Z,"BBC
F-35B614
F-35B 6 14 
73 BBC 
BBC
1.18,000
·Sameer Patil BBC C-17 
Ben Obese-Jecty
Luke Pollard
 F-35B 
Kerala Tourism
X
F-35B ·Lockheed Martin
 F-35B
400
XKohinoor
X
AI F-35B 
 … [+36 chars]"
"{'id': None, 'name': 'Overclockers.ru'}",Nacvark,США выделили Lockheed Martin $3 млрд для продолжения программы ПРО Aegis,Контракт рассчитан на десять лет,https://overclockers.ru/blog/Nacvark/show/231722/SShA-vydelili-Lockheed-Martin-3-mlrd-dlya-prodolzheniya-programmy-PRO-Aegis,https://overclockers.ru/st/legacy/blog/397747/672817_O.jpg,2025-07-04T00:31:35Z,"Lockheed Martin Aegis, . .
, , , Aegis , , . , .
Aegis . - , , - SM-2, SM-3 . , , : , ."
"{'id': None, 'name': 'BBC News'}",,The curious case of the British jet stuck in India,A state-of-the-art F-35B has been stranded at Thiruvananthapuram airport for nearly three weeks.,https://www.bbc.com/news/articles/cy8gj2nlnywo,https://ichef.bbci.co.uk/news/1024/branded_news/74ec/live/8f6f41e0-57d1-11f0-afd3-09c045feb7a1.jpg,2025-07-03T22:45:30Z,A state-of-the-art British fighter jet stuck at an airport in India for nearly three weeks now has sparked curiosity and raised questions about how such a modern aircraft could get stranded for days … [+4631 chars]
"{'id': None, 'name': 'Naukas.com'}",Daniel Marín,Estudios ALUMNI y RocketRoll: propulsión nuclear en Europa,"La propulsión nuclear térmica es la eterna esperanza de la exploración espacial. Conocida como NTP (Nuclear Thermal Propulsion) por sus siglas en inglés, consiste en usar un reactor nuclear de […]
La entrada Estudios ALUMNI y RocketRoll: propulsión nuclear en…",https://danielmarin.naukas.com/2025/07/04/estudios-alumni-y-rocketroll-propulsion-nuclear-en-europa/,https://danielmarin.naukas.com/files/2025/07/NTP-ALUMNI-1.jpg,2025-07-03T22:21:50Z,"La propulsión nuclear térmica es la eterna esperanza de la exploración espacial. Conocida como NTP (Nuclear Thermal Propulsion) por sus siglas en inglés, consiste en usar un reactor nuclear de fisión… [+7075 chars]"
"{'id': None, 'name': 'Naukas.com'}",Daniel Marín,Estudios ALUMNI y RocketRoll: propulsión nuclear en Europa,"La propulsión nuclear térmica es la eterna esperanza de la exploración espacial. Conocida como NTP (Nuclear Thermal Propulsion) por sus siglas en inglés, consiste en usar un reactor nuclear de […]
La entrada Estudios ALUMNI y RocketRoll: propulsión nuclear en…",https://danielmarin.naukas.com/2025/07/04/preliminary-elements-on-nuclear-thermal-propulsion-for-space-applications/,https://danielmarin.naukas.com/files/2025/07/NTP-ALUMNI-1.jpg,2025-07-03T22:21:50Z,"La propulsión nuclear térmica es la eterna esperanza de la exploración espacial. Conocida como NTP (Nuclear Thermal Propulsion) por sus siglas en inglés, consiste en usar un reactor nuclear de fisión… [+7075 chars]"
"{'id': None, 'name': 'Linksdv.com'}",admin,La propuesta de Lockheed Martin para traer muestras de Marte - Eureka,"Actualmente la misión MSR de la NASA para traer muestras de Marte se halla cancelada de facto. El presupuesto inicial de la administración Trump ha liquidado esta misión, pero ya […]
 Enviado por admin en Ciencia el",https://www.linksdv.com/24370,https://www.linksdv.com/cache/imagenlink/2025/07/4a826efec759a704573472d922b26b6c.jpg,2025-07-03T22:18:07Z,"Links de Viernes
Bienvenido a Links de Viernes, LinksDV, LDV, comunidad de linksharing donde compartimos los enlaces que más nos gustan de la red.Podés registrate y sumar tus enlaces, votar, comenta… [+35 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Reuters,Boeing's new CFO Malave to receive $1.05 million as annual base salary,"The planemaker said on Monday it appointed the former Lockheed Martin executive as its new CFO, effective August 15.  Boeing said that Malave would not take ...",https://finance.yahoo.com/news/boeings-cfo-malave-receive-1-220137628.html,https://media.zenfs.com/en/reuters-finance.com/fa45a32339eee67c8f3d0ffa3c1862aa,2025-07-03T22:01:37Z,"(Reuters) -Boeing Co said on Thursday that incoming CFO Jesus ""Jay"" Malave would receive $1.05 million as an annual base salary and he would be eligible for annual and long-term incentive awards with… [+695 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Reuters,Boeing's new CFO Malave to receive $1.05 million as annual base salary,"The planemaker said on Monday it appointed the former Lockheed Martin executive as its new CFO, effective August 15.  Boeing said that Malave would not take ...",https://ca.finance.yahoo.com/news/boeings-cfo-malave-receive-1-220137566.html,https://media.zenfs.com/en/reuters.com/fa45a32339eee67c8f3d0ffa3c1862aa,2025-07-03T22:01:37Z,"(Reuters) -Boeing Co said on Thursday that incoming CFO Jesus ""Jay"" Malave would receive $1.05 million as an annual base salary and he would be eligible for annual and long-term incentive awards with… [+695 chars]"
"{'id': None, 'name': 'BBC News'}",https://www.facebook.com/bbcnews,"La relatora de la ONU Francesca Albanese pide a empresas multinacionales romper con Israel y denuncia una ""economía del genocidio""",Albanese advirtió a las compañías de que se arriesgan a ser cómplices de crímenes de guerra en Gaza y la Cisjordania ocupada.,https://www.bbc.com/mundo/articles/cx2jp007p17o,https://ichef.bbci.co.uk/news/1024/branded_mundo/dcf2/live/81095580-583c-11f0-af0c-b19c75e243db.jpg,2025-07-03T21:54:08Z,"Fuente de la imagen, Getty Images
Pie de foto, Francesca Albanese es la relatora especial de Naciones Unidas sobre los territorios palestinos.
Información del artículo<ul><li><ul><li>Autor, Redacci… [+4351 chars]"
